INFO  - 2014-11-12 17:17:43.211; org.eclipse.jetty.server.Server; jetty-8.1.10.v20130312
INFO  - 2015-01-07 03:16:36.806; org.apache.solr.core.SolrCore; [colecao1] webapp=/solr path=/admin/luke params={show=schema&wt=json&_=1420607796796} status=0 QTime=1 
INFO  - 2015-01-07 03:16:36.847; org.apache.solr.core.SolrCore; [colecao1] webapp=/solr path=/analysis/field params={analysis.fieldvalue=ELVIRA+MOIZéS+L+ZAPAROLLIç+-+13070037+-+Protocolo+\nSGP/151478/2013-+Indefiro+a+pretensão,+mantendo+o+despacho+\npublicado+no+D.O.+de+05-11-2013,+com+base+no+artigo+182+EFP+\ncom+nova+redação+dada+pela+L.C.+1.123/10.\n\n&analysis.showmatch=true&wt=json&analysis.query=a&analysis.fieldtype=text_general_DOI_1&_=1420607796837} status=0 QTime=3 
INFO  - 2015-01-07 03:16:42.788; org.apache.solr.core.SolrCore; [colecao1] webapp=/solr path=/admin/luke params={show=schema&wt=json&_=1420607802776} status=0 QTime=1 
INFO  - 2015-01-07 03:16:42.837; org.apache.solr.core.SolrCore; [colecao1] webapp=/solr path=/analysis/field params={analysis.fieldvalue=ELVIRA+MOIZéS+L+ZAPAROLLI+-+13070037+-+Protocolo+\nSGP/151478/2013-+Indefiro+a+pretensão,+mantendo+o+despacho+\npublicado+no+D.O.+de+05-11-2013,+com+base+no+artigo+182+EFP+\ncom+nova+redação+dada+pela+L.C.+1.123/10.\n\n&analysis.showmatch=true&wt=json&analysis.query=a&analysis.fieldtype=text_general_DOI_1&_=1420607802825} status=0 QTime=4 
INFO  - 2015-01-07 03:26:53.215; org.apache.solr.core.SolrResourceLoader; new SolrResourceLoader for directory: '/SOLR/solr-4.10.2/doipoc/solr/colecao1/'
INFO  - 2015-01-07 03:26:53.226; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/apache-mime4j-core-0.7.2.jar' to classloader
INFO  - 2015-01-07 03:26:53.226; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/apache-mime4j-dom-0.7.2.jar' to classloader
INFO  - 2015-01-07 03:26:53.226; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/aspectjrt-1.6.11.jar' to classloader
INFO  - 2015-01-07 03:26:53.227; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/bcmail-jdk15-1.45.jar' to classloader
INFO  - 2015-01-07 03:26:53.227; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/bcprov-jdk15-1.45.jar' to classloader
INFO  - 2015-01-07 03:26:53.227; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/boilerpipe-1.1.0.jar' to classloader
INFO  - 2015-01-07 03:26:53.233; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/commons-compress-1.7.jar' to classloader
INFO  - 2015-01-07 03:26:53.233; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/dom4j-1.6.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.233; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/fontbox-1.8.4.jar' to classloader
INFO  - 2015-01-07 03:26:53.234; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/icu4j-53.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.234; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/isoparser-1.0-RC-1.jar' to classloader
INFO  - 2015-01-07 03:26:53.234; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/jdom-1.0.jar' to classloader
INFO  - 2015-01-07 03:26:53.257; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/jempbox-1.8.4.jar' to classloader
INFO  - 2015-01-07 03:26:53.258; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/jhighlight-1.0.jar' to classloader
INFO  - 2015-01-07 03:26:53.259; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/juniversalchardet-1.0.3.jar' to classloader
INFO  - 2015-01-07 03:26:53.259; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/metadata-extractor-2.6.2.jar' to classloader
INFO  - 2015-01-07 03:26:53.260; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/pdfbox-1.8.4.jar' to classloader
INFO  - 2015-01-07 03:26:53.260; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/poi-3.10.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.261; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/poi-ooxml-3.10.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.261; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/poi-ooxml-schemas-3.10.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.262; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/poi-scratchpad-3.10.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.262; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/rome-0.9.jar' to classloader
INFO  - 2015-01-07 03:26:53.262; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/solr-cell-4.10.2.jar' to classloader
INFO  - 2015-01-07 03:26:53.263; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/solr-dataimporthandler-4.10.2.jar' to classloader
INFO  - 2015-01-07 03:26:53.263; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/solr-dataimporthandler-extras-4.10.2.jar' to classloader
INFO  - 2015-01-07 03:26:53.264; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/tagsoup-1.2.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.264; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/tika-core-1.5.jar' to classloader
INFO  - 2015-01-07 03:26:53.264; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/tika-parsers-1.5.jar' to classloader
INFO  - 2015-01-07 03:26:53.264; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/tika-xmp-1.5.jar' to classloader
INFO  - 2015-01-07 03:26:53.265; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/vorbis-java-core-0.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.265; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/vorbis-java-tika-0.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.265; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/xercesImpl-2.9.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.266; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/xmlbeans-2.6.0.jar' to classloader
INFO  - 2015-01-07 03:26:53.266; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/xmpcore-5.1.2.jar' to classloader
INFO  - 2015-01-07 03:26:53.266; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/xz-1.4.jar' to classloader
INFO  - 2015-01-07 03:26:53.352; org.apache.solr.core.SolrConfig; Adding specified lib dirs to ClassLoader
INFO  - 2015-01-07 03:26:53.359; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/apache-mime4j-core-0.7.2.jar' to classloader
INFO  - 2015-01-07 03:26:53.360; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/apache-mime4j-dom-0.7.2.jar' to classloader
INFO  - 2015-01-07 03:26:53.360; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/aspectjrt-1.6.11.jar' to classloader
INFO  - 2015-01-07 03:26:53.360; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/bcmail-jdk15-1.45.jar' to classloader
INFO  - 2015-01-07 03:26:53.360; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/bcprov-jdk15-1.45.jar' to classloader
INFO  - 2015-01-07 03:26:53.361; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/boilerpipe-1.1.0.jar' to classloader
INFO  - 2015-01-07 03:26:53.361; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/commons-compress-1.7.jar' to classloader
INFO  - 2015-01-07 03:26:53.361; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/dom4j-1.6.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.362; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/fontbox-1.8.4.jar' to classloader
INFO  - 2015-01-07 03:26:53.362; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/icu4j-53.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.362; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/isoparser-1.0-RC-1.jar' to classloader
INFO  - 2015-01-07 03:26:53.362; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/jdom-1.0.jar' to classloader
INFO  - 2015-01-07 03:26:53.363; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/jempbox-1.8.4.jar' to classloader
INFO  - 2015-01-07 03:26:53.363; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/jhighlight-1.0.jar' to classloader
INFO  - 2015-01-07 03:26:53.363; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/juniversalchardet-1.0.3.jar' to classloader
INFO  - 2015-01-07 03:26:53.364; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/metadata-extractor-2.6.2.jar' to classloader
INFO  - 2015-01-07 03:26:53.364; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/pdfbox-1.8.4.jar' to classloader
INFO  - 2015-01-07 03:26:53.364; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/poi-3.10.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.365; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/poi-ooxml-3.10.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.365; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/poi-ooxml-schemas-3.10.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.365; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/poi-scratchpad-3.10.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.365; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/rome-0.9.jar' to classloader
INFO  - 2015-01-07 03:26:53.366; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/tagsoup-1.2.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.366; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/tika-core-1.5.jar' to classloader
INFO  - 2015-01-07 03:26:53.366; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/tika-parsers-1.5.jar' to classloader
INFO  - 2015-01-07 03:26:53.366; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/tika-xmp-1.5.jar' to classloader
INFO  - 2015-01-07 03:26:53.367; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/vorbis-java-core-0.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.367; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/vorbis-java-tika-0.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.367; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/xercesImpl-2.9.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.367; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/xmlbeans-2.6.0.jar' to classloader
INFO  - 2015-01-07 03:26:53.368; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/xmpcore-5.1.2.jar' to classloader
INFO  - 2015-01-07 03:26:53.368; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/xz-1.4.jar' to classloader
INFO  - 2015-01-07 03:26:53.370; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/dist/solr-cell-4.10.2.jar' to classloader
INFO  - 2015-01-07 03:26:53.371; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/attributes-binder-1.2.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.371; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/carrot2-mini-3.9.0.jar' to classloader
INFO  - 2015-01-07 03:26:53.371; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/hppc-0.5.2.jar' to classloader
INFO  - 2015-01-07 03:26:53.372; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/jackson-core-asl-1.9.13.jar' to classloader
INFO  - 2015-01-07 03:26:53.372; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/jackson-mapper-asl-1.9.13.jar' to classloader
INFO  - 2015-01-07 03:26:53.372; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/mahout-collections-1.0.jar' to classloader
INFO  - 2015-01-07 03:26:53.372; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/mahout-math-0.6.jar' to classloader
INFO  - 2015-01-07 03:26:53.373; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/simple-xml-2.7.jar' to classloader
INFO  - 2015-01-07 03:26:53.374; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/dist/solr-clustering-4.10.2.jar' to classloader
INFO  - 2015-01-07 03:26:53.376; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/langid/lib/jsonic-1.2.7.jar' to classloader
INFO  - 2015-01-07 03:26:53.376; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/langid/lib/langdetect-1.1-20120112.jar' to classloader
INFO  - 2015-01-07 03:26:53.377; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/dist/solr-langid-4.10.2.jar' to classloader
INFO  - 2015-01-07 03:26:53.378; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/velocity/lib/commons-beanutils-1.8.3.jar' to classloader
INFO  - 2015-01-07 03:26:53.379; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/velocity/lib/commons-collections-3.2.1.jar' to classloader
INFO  - 2015-01-07 03:26:53.379; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/velocity/lib/velocity-1.7.jar' to classloader
INFO  - 2015-01-07 03:26:53.379; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/velocity/lib/velocity-tools-2.0.jar' to classloader
INFO  - 2015-01-07 03:26:53.384; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/dist/solr-velocity-4.10.2.jar' to classloader
INFO  - 2015-01-07 03:26:53.444; org.apache.solr.update.SolrIndexConfig; IndexWriter infoStream solr logging is enabled
INFO  - 2015-01-07 03:26:53.447; org.apache.solr.core.SolrConfig; Using Lucene MatchVersion: 4.10.2
INFO  - 2015-01-07 03:26:53.499; org.apache.solr.core.SolrConfig; Loaded SolrConfig: solrconfig.xml
INFO  - 2015-01-07 03:26:53.500; org.apache.solr.schema.IndexSchema; Reading Solr Schema from /SOLR/solr-4.10.2/doipoc/solr/colecao1/conf/schema.xml
INFO  - 2015-01-07 03:26:53.512; org.apache.solr.schema.IndexSchema; [colecao1] Schema name=example
INFO  - 2015-01-07 03:26:54.399; org.apache.solr.schema.IndexSchema; unique key field: id
INFO  - 2015-01-07 03:26:54.403; org.apache.solr.rest.RestManager$Registry; Registered ManagedResource impl org.apache.solr.rest.schema.analysis.ManagedWordSetResource for path /schema/analysis/stopwords/english
INFO  - 2015-01-07 03:26:54.404; org.apache.solr.rest.RestManager$Registry; Registered ManagedResource impl org.apache.solr.rest.schema.analysis.ManagedSynonymFilterFactory$SynonymManager for path /schema/analysis/synonyms/english
ERROR - 2015-01-07 03:26:54.415; org.apache.solr.common.SolrException; org.apache.solr.common.SolrException: Error handling 'reload' action
	at org.apache.solr.handler.admin.CoreAdminHandler.handleReloadAction(CoreAdminHandler.java:737)
	at org.apache.solr.handler.admin.CoreAdminHandler.handleRequestInternal(CoreAdminHandler.java:225)
	at org.apache.solr.handler.admin.CoreAdminHandler.handleRequestBody(CoreAdminHandler.java:188)
	at org.apache.solr.handler.RequestHandlerBase.handleRequest(RequestHandlerBase.java:135)
	at org.apache.solr.servlet.SolrDispatchFilter.handleAdminRequest(SolrDispatchFilter.java:729)
	at org.apache.solr.servlet.SolrDispatchFilter.doFilter(SolrDispatchFilter.java:258)
	at org.apache.solr.servlet.SolrDispatchFilter.doFilter(SolrDispatchFilter.java:207)
	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1419)
	at org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:455)
	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:137)
	at org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:557)
	at org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:231)
	at org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1075)
	at org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:384)
	at org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:193)
	at org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:1009)
	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:135)
	at org.eclipse.jetty.server.handler.ContextHandlerCollection.handle(ContextHandlerCollection.java:255)
	at org.eclipse.jetty.server.handler.HandlerCollection.handle(HandlerCollection.java:154)
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116)
	at org.eclipse.jetty.server.Server.handle(Server.java:368)
	at org.eclipse.jetty.server.AbstractHttpConnection.handleRequest(AbstractHttpConnection.java:489)
	at org.eclipse.jetty.server.BlockingHttpConnection.handleRequest(BlockingHttpConnection.java:53)
	at org.eclipse.jetty.server.AbstractHttpConnection.headerComplete(AbstractHttpConnection.java:942)
	at org.eclipse.jetty.server.AbstractHttpConnection$RequestHandler.headerComplete(AbstractHttpConnection.java:1004)
	at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:640)
	at org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:235)
	at org.eclipse.jetty.server.BlockingHttpConnection.handle(BlockingHttpConnection.java:72)
	at org.eclipse.jetty.server.bio.SocketConnector$ConnectorEndPoint.run(SocketConnector.java:264)
	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:608)
	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:543)
	at java.lang.Thread.run(Thread.java:745)
Caused by: org.apache.solr.common.SolrException: Unable to reload core [colecao1]
	at org.apache.solr.core.CoreContainer.reload(CoreContainer.java:591)
	at org.apache.solr.handler.admin.CoreAdminHandler.handleReloadAction(CoreAdminHandler.java:735)
	... 31 more
Caused by: org.apache.solr.common.SolrException: Could not load conf for core colecao1: Invalid Mapping Rule : [\n], file = DOI_CharFilter.txt
	at org.apache.solr.core.ConfigSetService.getConfig(ConfigSetService.java:66)
	at org.apache.solr.core.CoreContainer.reload(CoreContainer.java:584)
	... 32 more
Caused by: java.lang.IllegalArgumentException: Invalid Mapping Rule : [\n], file = DOI_CharFilter.txt
	at org.apache.lucene.analysis.charfilter.MappingCharFilterFactory.parseRules(MappingCharFilterFactory.java:103)
	at org.apache.lucene.analysis.charfilter.MappingCharFilterFactory.inform(MappingCharFilterFactory.java:79)
	at org.apache.solr.core.SolrResourceLoader.inform(SolrResourceLoader.java:675)
	at org.apache.solr.schema.IndexSchema.<init>(IndexSchema.java:167)
	at org.apache.solr.schema.IndexSchemaFactory.create(IndexSchemaFactory.java:55)
	at org.apache.solr.schema.IndexSchemaFactory.buildIndexSchema(IndexSchemaFactory.java:69)
	at org.apache.solr.core.ConfigSetService.createIndexSchema(ConfigSetService.java:90)
	at org.apache.solr.core.ConfigSetService.getConfig(ConfigSetService.java:62)
	... 33 more

INFO  - 2015-01-07 03:26:54.416; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/cores params={core=colecao1&action=RELOAD&wt=json&_=1420608413158} status=500 QTime=1204 
ERROR - 2015-01-07 03:26:54.417; org.apache.solr.common.SolrException; null:org.apache.solr.common.SolrException: Error handling 'reload' action
	at org.apache.solr.handler.admin.CoreAdminHandler.handleReloadAction(CoreAdminHandler.java:737)
	at org.apache.solr.handler.admin.CoreAdminHandler.handleRequestInternal(CoreAdminHandler.java:225)
	at org.apache.solr.handler.admin.CoreAdminHandler.handleRequestBody(CoreAdminHandler.java:188)
	at org.apache.solr.handler.RequestHandlerBase.handleRequest(RequestHandlerBase.java:135)
	at org.apache.solr.servlet.SolrDispatchFilter.handleAdminRequest(SolrDispatchFilter.java:729)
	at org.apache.solr.servlet.SolrDispatchFilter.doFilter(SolrDispatchFilter.java:258)
	at org.apache.solr.servlet.SolrDispatchFilter.doFilter(SolrDispatchFilter.java:207)
	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1419)
	at org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:455)
	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:137)
	at org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:557)
	at org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:231)
	at org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1075)
	at org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:384)
	at org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:193)
	at org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:1009)
	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:135)
	at org.eclipse.jetty.server.handler.ContextHandlerCollection.handle(ContextHandlerCollection.java:255)
	at org.eclipse.jetty.server.handler.HandlerCollection.handle(HandlerCollection.java:154)
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116)
	at org.eclipse.jetty.server.Server.handle(Server.java:368)
	at org.eclipse.jetty.server.AbstractHttpConnection.handleRequest(AbstractHttpConnection.java:489)
	at org.eclipse.jetty.server.BlockingHttpConnection.handleRequest(BlockingHttpConnection.java:53)
	at org.eclipse.jetty.server.AbstractHttpConnection.headerComplete(AbstractHttpConnection.java:942)
	at org.eclipse.jetty.server.AbstractHttpConnection$RequestHandler.headerComplete(AbstractHttpConnection.java:1004)
	at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:640)
	at org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:235)
	at org.eclipse.jetty.server.BlockingHttpConnection.handle(BlockingHttpConnection.java:72)
	at org.eclipse.jetty.server.bio.SocketConnector$ConnectorEndPoint.run(SocketConnector.java:264)
	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:608)
	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:543)
	at java.lang.Thread.run(Thread.java:745)
Caused by: org.apache.solr.common.SolrException: Unable to reload core [colecao1]
	at org.apache.solr.core.CoreContainer.reload(CoreContainer.java:591)
	at org.apache.solr.handler.admin.CoreAdminHandler.handleReloadAction(CoreAdminHandler.java:735)
	... 31 more
Caused by: org.apache.solr.common.SolrException: Could not load conf for core colecao1: Invalid Mapping Rule : [\n], file = DOI_CharFilter.txt
	at org.apache.solr.core.ConfigSetService.getConfig(ConfigSetService.java:66)
	at org.apache.solr.core.CoreContainer.reload(CoreContainer.java:584)
	... 32 more
Caused by: java.lang.IllegalArgumentException: Invalid Mapping Rule : [\n], file = DOI_CharFilter.txt
	at org.apache.lucene.analysis.charfilter.MappingCharFilterFactory.parseRules(MappingCharFilterFactory.java:103)
	at org.apache.lucene.analysis.charfilter.MappingCharFilterFactory.inform(MappingCharFilterFactory.java:79)
	at org.apache.solr.core.SolrResourceLoader.inform(SolrResourceLoader.java:675)
	at org.apache.solr.schema.IndexSchema.<init>(IndexSchema.java:167)
	at org.apache.solr.schema.IndexSchemaFactory.create(IndexSchemaFactory.java:55)
	at org.apache.solr.schema.IndexSchemaFactory.buildIndexSchema(IndexSchemaFactory.java:69)
